3609390,NY-680801040000,DUNDEE CENTRAL SCHOOL DISTRICT,Yates County,55 WATER ST,DUNDEE,NY,14837,1099,(607)243-5533,596,71.87,2,42,Rural: Distant,8.3,Regular School District
3609420,NY-060800010000,DUNKIRK CITY SCHOOL DISTRICT,Chautauqua County,620 MARAUDER DR,DUNKIRK,NY,14048,2339,(716)366-9300,1996,178.5,6,32,Town: Distant,11.2,Regular School District
3609540,NY-140301030000,EAST AURORA UNION FREE SCHOOL DISTRICT,Erie County,430 MAIN ST,EAST AURORA,NY,14052,1750,(716)687-2302,1749,134.6,3,31,Town: Fringe,13,Regular School District
3604920,NY-430501040000,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,Ontario County,45 MAPLE AVE-STE A,BLOOMFIELD,NY,14469,9394,(585)657-6121,859,82.92,3,41,Rural: Fringe,10.4,Regular School District
3601210,NY-331900861132,EAST BROOKLYN ASCEND CHARTER SCHOOL (EBACS),Kings County,260 SHEPHERD AVE,BROOKLYN,NY,11208,,(347)442-7990,49,5.01,1,11,City: Large,9.8,Other Education Agency
3601208,NY-331700861165,EAST FLATBUSH ASCEND CHARTER SCHOOL (EFACS),Kings County,870 ALBANY AVE,BROOKLYN,NY,11203,,(646)644-1714,142,9,1,11,City: Large,15.8,Other Education Agency
3609630,NY-490301060000,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,Rensselaer County,29 ENGLEWOOD AVE,EAST GREENBUSH,NY,12061,3900,(518)207-2531,4065,341.25,7,21,Suburb: Large,11.9,Regular School District
3609660,NY-580301020000,EAST HAMPTON UNION FREE SCHOOL DISTRICT,Suffolk County,4 LONG LN,EAST HAMPTON,NY,11937,2506,(631)329-4104,1842,174.99,3,41,Rural: Fringe,10.5,Regular School District
3601042,NY-310400860995,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,New York County,2050 2ND AVE,NEW YORK,NY,10026,3819,(212)348-2518,772,25,1,11,City: Large,30.9,Other Education Agency
3601090,NY-310400861046,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II,New York County,1573 MADISON AVE-RM 320,NEW YORK,NY,10029,,(212)348-2518,527,10,1,11,City: Large,52.7,Other Education Agency
3609690,NY-260801060000,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,Monroe County,600 PARDEE RD,ROCHESTER,NY,14609,2898,(585)339-1210,2924,284.55,6,21,Suburb: Large,10.3,Regular School District
3609720,NY-580503030000,EAST ISLIP UNION FREE SCHOOL DISTRICT,Suffolk County,1 C B GARIEPY AVE,ISLIP TERRACE,NY,11752,2820,(631)224-2000,3472,307,6,21,Suburb: Large,11.3,Regular School District
3609840,NY-280203030000,EAST MEADOW UNION FREE SCHOOL DISTRICT,Nassau County,718 THE PLAIN RD,WESTBURY,NY,11590,5956,(516)478-5776,7374,639.32,9,21,Suburb: Large,11.5,Regular School District
3609870,NY-580234020000,EAST MORICHES UNION FREE SCHOOL DISTRICT,Suffolk County,9 ADELAIDE AVE,EAST MORICHES,NY,11940,1320,(631)878-0162,681,57.85,2,21,Suburb: Large,11.8,Regular School District
3609900,NY-580917020000,EAST QUOGUE UNION FREE SCHOOL DISTRICT,Suffolk County,6 CENTRAL AVE,EAST QUOGUE,NY,11942,9632,(631)653-5210,384,34,1,21,Suburb: Large,11.3,Regular School District
3627810,NY-500402060000,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),Rockland County,105 S MADISON AVE,SPRING VALLEY,NY,10977,5400,(845)577-6000,9469,729,14,21,Suburb: Large,13,Regular School District
3609930,NY-261313030000,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,Monroe County,222 WOODBINE AVE,EAST ROCHESTER,NY,14445,1860,(585)248-6302,1035,93.6,2,21,Suburb: Large,11.1,Regular School District
3609960,NY-280219030000,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,Nassau County,443 OCEAN AVE,EAST ROCKAWAY,NY,11518,1299,(516)887-8300,1130,110.6,3,21,Suburb: Large,10.2,Regular School District
3609990,NY-420401060000,EAST SYRACUSE MINOA CENTRAL SCHOOL DISTRICT,Onondaga County,407 FREMONT RD,EAST SYRACUSE,NY,13057,2631,(315)434-3012,3410,269.4,7,41,Rural: Fringe,12.7,Regular School District
3610050,NY-280402030000,EAST WILLISTON UNION FREE SCHOOL DISTRICT,Nassau County,11 BACON RD,OLD WESTBURY,NY,11568,1599,(516)333-3758,1666,193.47,3,21,Suburb: Large,8.6,Regular School District
3610080,NY-660301030000,EASTCHESTER UNION FREE SCHOOL DISTRICT,Westchester County,580 WHITE PLAINS RD,EASTCHESTER,NY,10709,5506,(914)793-6130,3159,259.25,5,21,Suburb: Large,12.2,Regular School District
3600125,NY-580912060000,EASTPORT-SOUTH MANOR CSD,Suffolk County,149 DAYTON AVE,MANORVILLE,NY,11949,9469,(631)801-3011,3100,227.99,5,21,Suburb: Large,13.6,Regular School District
3610170,NY-141201060000,EDEN CENTRAL SCHOOL DISTRICT,Erie County,8289 N MAIN ST,EDEN,NY,14057,267,(716)992-3629,1332,118.51,3,41,Rural: Fringe,11.2,Regular School District
3610200,NY-660406030000,EDGEMONT UNION FREE SCHOOL DISTRICT,Westchester County,300 WHITE OAK LN,SCARSDALE,NY,10583,1725,(914)472-7768,2034,167.52,3,21,Suburb: Large,12.1,Regular School District
3610230,NY-520601080000,EDINBURG COMMON SCHOOL DISTRICT,Saratoga County,4 JOHNSON RD,EDINBURG,NY,12134,5390,(518)863-8412,61,7.91,1,42,Rural: Distant,7.7,Regular School District
3610260,NY-470501040000,EDMESTON CENTRAL SCHOOL DISTRICT,Otsego County,PO BOX 5129,EDMESTON,NY,13335,529,(607)965-8931,347,41,1,42,Rural: Distant,8.5,Regular School District
3601186,NY-331300861110,EDMUND W GORDON BROOKLYN LABORATORY CHARTER SCHOOL,Kings County,77 SANDS ST,BROOKLYN,NY,11201,,(347)429-8439,298,21,1,11,City: Large,14.2,Other Education Agency
3600003,NY-513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,St. Lawrence County,2512 COUNTY ROUTE 24,HERMON,NY,13652,3151,(315)562-8130,486,50.63,2,43,Rural: Remote,9.6,Regular School District
3610380,NY-180901040000,ELBA CENTRAL SCHOOL DISTRICT,Genesee County,PO BOX 370,ELBA,NY,14058,370,(585)757-9967,406,48.99,2,42,Rural: Distant,8.3,Regular School District
3610410,NY-590801040000,ELDRED CENTRAL SCHOOL DISTRICT,Sullivan County,PO BOX 249,ELDRED,NY,12732,249,(845)456-1100,488,41,2,42,Rural: Distant,11.9,Regular School District
3610500,NY-622002060000,ELLENVILLE CENTRAL SCHOOL DISTRICT,Ulster County,28 MAPLE AVE,ELLENVILLE,NY,12428,2000,(845)647-0100,1566,112,2,32,Town: Distant,14,Regular School District
3610530,NY-040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,Cattaraugus County,5873 RT 219,ELLICOTTVILLE,NY,14731,9719,(716)699-2368,619,50.17,2,42,Rural: Distant,12.3,Regular School District
3601178,NY-342400861133,ELM COMMUNITY CHARTER SCHOOL,Queens County,69-26 COOPER AVE,GLENDALE,NY,11385,,(917)699-4212,230,23,1,11,City: Large,10,Other Education Agency
3610560,NY-070600010000,ELMIRA CITY SCHOOL DISTRICT,Chemung County,430 W WASHINGTON AVE,ELMIRA,NY,14901,1715,(607)735-3010,5704,350,11,23,Suburb: Small,16.3,Regular School District
3610590,NY-070902060000,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,Chemung County,2083 COLLEGE AVE,ELMIRA HEIGHTS,NY,14903,1652,(607)734-7114,1038,88.3,3,23,Suburb: Small,11.8,Regular School District
3610620,NY-280216020000,ELMONT UNION FREE SCHOOL DISTRICT,Nassau County,135 ELMONT RD,ELMONT,NY,11003,1609,(516)326-5500,3428,310.6,6,21,Suburb: Large,11,Regular School District
3610650,NY-660409020000,ELMSFORD UNION FREE SCHOOL DISTRICT,Westchester County,98 S GOODWIN AVE,ELMSFORD,NY,10523,3769,(914)592-6632,1018,91.5,3,21,Suburb: Large,11.1,Regular School District
3600160,NY-140600860896,ELMWOOD VILLAGE CHARTER SCHOOL DAYS PARK,Erie County,40 DAYS PARK,BUFFALO,NY,14201,1400,(716)886-4581,443,42.71,1,11,City: Large,10.4,Other Education Agency
3601163,NY-140600861105,ELMWOOD VILLAGE CHARTER SCHOOL HERTEL,Erie County,665 HERTEL AVE,BUFFALO,NY,14207,,(716)424-0555,302,25.5,1,11,City: Large,11.8,Other Education Agency
3610680,NY-580401020000,ELWOOD UNION FREE SCHOOL DISTRICT,Suffolk County,100 KENNETH AVE,GREENLAWN,NY,11740,2900,(631)266-5400,2010,171.07,4,21,Suburb: Large,11.7,Regular School District
3601048,NY-331600860975,EMBER CHARTER SCHOOL,Kings County,616 QUINCY ST-3RD FL,BROOKLYN,NY,11221,,(718)285-3787,548,53.29,1,11,City: Large,10.3,Other Education Agency
3601184,NY-320800861126,EMBLAZE ACADEMY CHARTER SCHOOL,Bronx County,1164 GARRISON AVE,BRONX,NY,10474,,(929)388-0011,250,22,1,11,City: Large,11.4,Other Education Agency
3600073,NY-140600860856,ENTERPRISE CHARTER SCHOOL,Erie County,275 OAK ST,BUFFALO,NY,14203,1638,(716)855-2114,402,31,1,11,City: Large,13,Other Education Agency
3601005,NY-321100860956,EQUALITY CHARTER SCHOOL,Bronx County,4140 HUTCHINSON RIVER PKWY E,BRONX,NY,10475,5466,(718)320-3032,619,0,1,11,City: Large,†,Other Education Agency
3600026,NY-261600860811,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,Monroe County,27 ZIMBRICH ST,ROCHESTER,NY,14621,4808,(585)544-6170,935,81,1,12,City: Midsize,11.5,Other Education Agency
3616560,NY-141401060000,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),Erie County,959 BEACH RD,ANGOLA,NY,14006,9782,(716)926-2201,2126,175.5,5,21,Suburb: Large,12.1,Regular School District
3600988,NY-280201860947,EVERGREEN CHARTER SCHOOL,Nassau County,605 PENINSULA BLVD,HEMPSTEAD,NY,11550,5424,(516)292-2060,699,57,1,21,Suburb: Large,12.3,Other Education Agency
3600114,NY-331600860860,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,Kings County,225 PATCHEN AVE,BROOKLYN,NY,11233,,(718)638-1830,670,32,1,11,City: Large,20.9,Other Education Agency
3601000,NY-331600860938,EXCELLENCE GIRLS CHARTER SCHOOL,Kings County,794 MONROE ST-3RD FL,BROOKLYN,NY,11221,3501,(718)638-1875,1379,0,1,11,City: Large,†,Other Education Agency
3601168,NY-261600861102,EXPLORATION ELE CS - SCIENCE-TECHNOL,Monroe County,1001 LAKE AVE,ROCHESTER,NY,14613,,(585)498-4700,339,24.8,1,12,City: Midsize,13.7,Other Education Agency
3600157,NY-331700860841,EXPLORE CHARTER SCHOOL,Kings County,655 PARKSIDE AVE,BROOKLYN,NY,11226,,(718)703-4484,570,41,1,11,City: Large,13.9,Other Education Agency
3600994,NY-331700860950,EXPLORE EMPOWER CHARTER SCHOOL,Kings County,188 ROCHESTER AVE,BROOKLYN,NY,11213,3102,(718)771-2090,494,42,1,11,City: Large,11.8,Other Education Agency
3601058,NY-331700861027,EXPLORE EXCEED CHARTER SCHOOL,Kings County,443 ST MARKS AVE-RM 114,BROOKLYN,NY,11238,,(718)989-6702,460,40.74,1,11,City: Large,11.3,Other Education Agency
3601052,NY-331800860702,EXPLORE EXCEL CHARTER SCHOOL,Kings County,1077 REMSEN AVE,BROOKLYN,NY,11236,,(718)303-3245,571,45.95,1,11,City: Large,12.4,Other Education Agency
3610860,NY-420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,Onondaga County,1211 MILL ST,FABIUS,NY,13063,8719,(315)683-5301,608,65.81,2,42,Rural: Distant,9.2,Regular School District
3610890,NY-261301060000,FAIRPORT CENTRAL SCHOOL DISTRICT,Monroe County,38 W CHURCH ST,FAIRPORT,NY,14450,2130,(585)421-2004,5574,498.77,8,21,Suburb: Large,11.2,Regular School District
3610920,NY-061101040000,FALCONER CENTRAL SCHOOL DISTRICT,Chautauqua County,2 EAST AVE N,FALCONER,NY,14733,1302,(716)665-6624,1165,93.18,3,32,Town: Distant,12.5,Regular School District
3610950,NY-590501060000,FALLSBURG CENTRAL SCHOOL DISTRICT,Sullivan County,PO BOX 124,FALLSBURG,NY,12733,124,(845)434-6800,1521,126.64,2,32,Town: Distant,12,Regular School District
3600066,NY-320900860839,FAMILY LIFE ACADEMY CHARTER SCHOOL,Bronx County,14 W 170TH ST,BRONX,NY,10452,3227,(718)410-8100,413,16,1,11,City: Large,25.8,Other Education Agency
3601070,NY-320700861028,FAMILY LIFE ACADEMY CHARTER SCHOOL II,Bronx County,296 E 140TH ST,BRONX,NY,10454,1125,(718)665-2805,801,38,1,11,City: Large,21.1,Other Education Agency
3601125,NY-320700861070,FAMILY LIFE ACADEMY CHARTER SCHOOL III,Bronx County,370 GERARD AVE,BRONX,NY,10451,,(718)585-6580,248,10,1,11,City: Large,24.8,Other Education Agency
3610980,NY-280522030000,FARMINGDALE UNION FREE SCHOOL DISTRICT,Nassau County,50 VAN COTT AVE,FARMINGDALE,NY,11735,3742,(516)434-5100,5397,487.1,6,21,Suburb: Large,11.1,Regular School District
3618330,NY-421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,Onondaga County,8199 E SENECA TPKE,MANLIUS,NY,13104,2140,(315)692-1200,4085,325.84,6,21,Suburb: Large,12.5,Regular School District
3611070,NY-022001040000,FILLMORE CENTRAL SCHOOL DISTRICT,Allegany County,PO BOX 177,FILLMORE,NY,14735,177,(585)567-2251,672,57.99,1,43,Rural: Remote,11.6,Regular School District
3601128,NY-070600861078,FINN ACADEMY: AN ELMIRA CHARTER SCHOOL,Chemung County,610 LAKE ST,ELMIRA,NY,14901,,(607)737-8040,349,33,1,13,City: Small,10.6,Other Education Agency
3621540,NY-580514020000,FIRE ISLAND UNION FREE SCHOOL DISTRICT,Suffolk County,PO BOX 428,OCEAN BEACH,NY,11770,428,(631)583-5626,47,7.1,1,41,Rural: Fringe,6.6,Regular School District
3611100,NY-581004020000,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,Suffolk County,78 GREENWOOD RD #600,FISHERS ISLAND,NY,6390,,(631)788-7444,67,12,1,41,Rural: Fringe,5.6,Regular School District
3601207,NY-331700861164,FLATBUSH ASCEND CHARTER SCHOOL,Kings County,123 LINDEN BLVD,BROOKLYN,NY,11203,,(646)644-1714,109,11.34,1,11,City: Large,9.6,Other Education Agency
3611160,NY-280222020000,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,Nassau County,1 POPPY PL,FLORAL PARK,NY,11001,2303,(516)434-2725,1525,109,2,21,Suburb: Large,14,Regular School District
3625320,NY-442115020000,FLORIDA UNION FREE SCHOOL DISTRICT,Orange County,PO DRAWER 757,FLORIDA,NY,10921,757,(845)651-3095,777,75.91,2,31,Town: Fringe,10.2,Regular School District
3611190,NY-270601040000,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,Montgomery County,112 OLD JOHNSTOWN RD,FONDA,NY,12068,1501,(518)853-4415,1277,105,3,41,Rural: Fringe,12.2,Regular School District
3611250,NY-061503040000,FORESTVILLE CENTRAL SCHOOL DISTRICT,Chautauqua County,12 WATER ST,FORESTVILLE,NY,14062,9674,(716)965-2742,438,44.5,2,42,Rural: Distant,9.8,Regular School District
3611280,NY-640502040000,FORT ANN CENTRAL SCHOOL DISTRICT,Washington County,1 CATHERINE ST,FORT ANN,NY,12827,5039,(518)639-5594,435,41.95,2,42,Rural: Distant,10.4,Regular School District
3611310,NY-640601020000,FORT EDWARD UNION FREE SCHOOL DISTRICT,Washington County,220 BROADWAY,FORT EDWARD,NY,12828,1598,(518)747-4594,413,36,1,23,Suburb: Small,11.5,Regular School District
3611370,NY-270701040000,FORT PLAIN CENTRAL SCHOOL DISTRICT,Montgomery County,25 HIGH ST,FORT PLAIN,NY,13339,1218,(518)993-4000,730,73.8,2,41,Rural: Fringe,9.9,Regular School District
3601164,NY-342400861113,FORTE PREPARATORY ACADEMY CHARTER SCHOOL,Queens County,51-35 REEDER ST-2ND FL,ELMHURST,NY,11373,,(929)666-4430,358,31,1,11,City: Large,11.5,Other Education Agency
3611400,NY-210402060000,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,Herkimer County,605 PALMER ST,FRANKFORT,NY,13340,1310,(315)894-5083,906,71,3,31,Town: Fringe,12.8,Regular School District
3611430,NY-120701040000,FRANKLIN CENTRAL SCHOOL DISTRICT,Delaware County,PO BOX 888,FRANKLIN,NY,13775,888,(607)829-3551,244,26.17,1,42,Rural: Distant,9.3,Regular School District
3611460,NY-280217020000,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,Nassau County,760 WASHINGTON ST,FRANKLIN SQUARE,NY,11010,3898,(516)505-6975,1986,136,3,21,Suburb: Large,14.6,Regular School District
3611490,NY-041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,Cattaraugus County,31 N MAIN ST,FRANKLINVILLE,NY,14737,1097,(716)676-8029,645,69,2,42,Rural: Distant,9.3,Regular School District
3611520,NY-062201060000,FREDONIA CENTRAL SCHOOL DISTRICT,Chautauqua County,425 E MAIN ST,FREDONIA,NY,14063,1496,(716)679-1581,1446,148.54,4,32,Town: Distant,9.7,Regular School District
3611550,NY-280209030000,FREEPORT UNION FREE SCHOOL DISTRICT,Nassau County,PO BOX 50,FREEPORT,NY,11520,801,(516)867-5205,6618,507.9,8,21,Suburb: Large,13,Regular School District
3611610,NY-060301040000,FREWSBURG CENTRAL SCHOOL DISTRICT,Chautauqua County,PO BOX 690,FREWSBURG,NY,14738,690,(716)569-7041,784,66.16,2,42,Rural: Distant,11.9,Regular School District
3611640,NY-021601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,Allegany County,46 W MAIN ST,FRIENDSHIP,NY,14739,9702,(585)973-3534,311,32.33,1,42,Rural: Distant,9.6,Regular School District
3611670,NY-141604060000,FRONTIER CENTRAL SCHOOL DISTRICT,Erie County,S 5120 ORCHARD AVE,HAMBURG,NY,14075,5657,(716)926-1711,4642,330.6,6,21,Suburb: Large,14,Regular School District
3611700,NY-460500010000,FULTON CITY SCHOOL DISTRICT,Oswego County,129 CURTIS ST,FULTON,NY,13069,1859,(315)593-5510,3187,227.2,6,32,Town: Distant,14,Regular School District
3600139,NY-310300860881,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,New York County,134 W 122ND ST,NEW YORK,NY,10027,,(212)678-2868,388,20,1,11,City: Large,19.4,Other Education Agency
3611730,NY-520701040000,GALWAY CENTRAL SCHOOL DISTRICT,Saratoga County,PO BOX 130,GALWAY,NY,12074,130,(518)882-1033,818,89.76,2,41,Rural: Fringe,9.1,Regular School District
3611740,NY-650902040000,GANANDA CENTRAL SCHOOL DISTRICT,Wayne County,1500 DAYSPRING RDG,WALWORTH,NY,14568,9518,(315)986-3521,912,96.62,3,41,Rural: Fringe,9.4,Regular School District
3611760,NY-280218030000,GARDEN CITY UNION FREE SCHOOL DISTRICT,Nassau County,PO BOX 216,GARDEN CITY,NY,11530,216,(516)478-1010,3951,307.63,7,21,Suburb: Large,12.8,Regular School District
3611860,NY-480404020000,GARRISON UNION FREE SCHOOL DISTRICT,Putnam County,PO BOX 193,GARRISON,NY,10524,193,(845)424-3689,200,28.44,1,41,Rural: Fringe,7,Regular School District
3611880,NY-260401060000,GATES CHILI CENTRAL SCHOOL DISTRICT,Monroe County,3 SPARTAN WAY,ROCHESTER,NY,14624,1440,(585)247-5050,3698,334.41,6,21,Suburb: Large,11.1,Regular School District
3611910,NY-220401040000,GENERAL BROWN CENTRAL SCHOOL DISTRICT,Jefferson County,PO BOX 500,DEXTER,NY,13634,500,(315)779-2300,1377,91,3,23,Suburb: Small,15.1,Regular School District
3600029,NY-261600860826,GENESEE COMMUNITY CHARTER SCHOOL,Monroe County,657 EAST AVE,ROCHESTER,NY,14607,2177,(585)697-1960,217,16.2,1,12,City: Midsize,13.4,Other Education Agency
3600017,NY-020702040000,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,Allegany County,1 JAGUAR DR,BELMONT,NY,14813,9788,(585)268-7900,524,54.8,1,42,Rural: Distant,9.6,Regular School District
3611940,NY-240401040000,GENESEO CENTRAL SCHOOL DISTRICT,Livingston County,4050 AVON RD,GENESEO,NY,14454,9799,(585)243-3450,853,93.5,2,32,Town: Distant,9.1,Regular School District
3611970,NY-430700010000,GENEVA CITY SCHOOL DISTRICT,Ontario County,400 W NORTH ST,GENEVA,NY,14456,3414,(315)781-0400,2134,219.58,4,32,Town: Distant,9.7,Regular School District
3615030,NY-610327020000,GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,Tompkins County,24 MCDONALD RD,FREEVILLE,NY,13068,9699,(607)844-6343,119,37.67,1,41,Rural: Fringe,3.2,Regular School District
3622100,NY-081401040000,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,Chenango County,PO BOX 161,SOUTH OTSELIC,NY,13155,161,(315)653-7218,316,25.01,1,42,Rural: Distant,12.6,Regular School District
3612030,NY-100902040000,GERMANTOWN CENTRAL SCHOOL DISTRICT,Columbia County,123 MAIN ST,GERMANTOWN,NY,12526,5326,(518)537-6281,530,47.2,2,41,Rural: Fringe,11.2,Regular School District
3604757,NY-470202040000,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,Otsego County,693 STATE HWY 51,GILBERTSVILLE,NY,13776,1104,(607)783-2207,322,26.83,2,42,Rural: Distant,12,Regular School District
3612120,NY-540801040000,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,Schoharie County,132 WYCKOFF RD,GILBOA,NY,12076,9703,(607)588-7541,300,30.99,1,43,Rural: Remote,9.7,Regular School District
3600136,NY-310100860866,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,New York County,442 E HOUSTON ST-RM 312,NEW YORK,NY,10002,1122,(212)388-0241,534,45,1,11,City: Large,11.9,Other Education Agency
3600986,NY-320800860940,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,Bronx County,681 KELLY ST-RM 205,BRONX,NY,10455,3410,(718)901-3855,737,63,1,11,City: Large,11.7,Other Education Agency
3601217,NY-320700861179,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX II,Bronx County,441 E 148TH ST,BRONX,NY,10455,,(917)881-6908,76,7,1,11,City: Large,10.9,Other Education Agency
3612180,NY-280100010000,GLEN COVE CITY SCHOOL DISTRICT,Nassau County,150 DOSORIS LN,GLEN COVE,NY,11542,1237,(516)801-7010,3153,284.89,6,21,Suburb: Large,11.1,Regular School District
3612240,NY-630300010000,GLENS FALLS CITY SCHOOL DISTRICT,Warren County,15 QUADE ST,GLENS FALLS,NY,12801,2725,(518)792-1212,1998,172.8,5,13,City: Small,11.6,Regular School District
3602310,NY-630918080000,GLENS FALLS COMMON SCHOOL DISTRICT,Warren County,120 LAWRENCE ST,GLENS FALLS,NY,12801,3758,(518)792-3231,155,16.1,1,13,City: Small,9.6,Regular School District
3601076,NY-310500861012,GLOBAL COMMUNITY CHARTER SCHOOL,New York County,2350 5TH AVE,NEW YORK,NY,10037,,(646)360-2363,466,33.5,1,11,City: Large,13.9,Other Education Agency
3600067,NY-141800860044,GLOBAL CONCEPTS CHARTER SCHOOL,Erie County,1001 RIDGE RD,LACKAWANNA,NY,14218,1755,(716)821-1903,945,65,1,21,Suburb: Large,14.5,Other Education Agency
3612270,NY-170500010000,GLOVERSVILLE CITY SCHOOL DISTRICT,Fulton County,234 LINCOLN ST,GLOVERSVILLE,NY,12078,1935,(518)775-5791,2634,222.47,5,32,Town: Distant,11.8,Regular School District
3612300,NY-430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),Ontario County,4100 BALDWIN RD,RUSHVILLE,NY,14544,9799,(585)554-4848,1150,97.86,4,41,Rural: Fringe,11.8,Regular School District
3612330,NY-440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,Orange County,227 MAIN ST,GOSHEN,NY,10924,2195,(845)615-6720,2876,244.91,4,23,Suburb: Small,11.7,Regular School District
3612360,NY-511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,St. Lawrence County,133 E BARNEY ST,GOUVERNEUR,NY,13642,1193,(315)287-4870,1495,122,3,32,Town: Distant,12.3,Regular School District
3612390,NY-042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,Cattaraugus County,10674 PROSPECT ST,GOWANDA,NY,14070,1344,(716)532-3325,1049,117.19,3,41,Rural: Fringe,9,Regular School District
3600112,NY-320800860872,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,Bronx County,625 BOLTON AVE,BRONX,NY,10473,,(718)684-6505,610,46,1,11,City: Large,13.3,Other Education Agency
3607020,NY-141501060000,GRAND ISLAND CENTRAL SCHOOL DISTRICT,Erie County,1100 RANSOM RD,GRAND ISLAND,NY,14072,1460,(716)773-8800,2826,238.51,5,21,Suburb: Large,11.8,Regular School District
3612450,NY-640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,Washington County,58 QUAKER ST,GRANVILLE,NY,12832,1596,(518)642-1051,1064,93,3,32,Town: Distant,11.4,Regular School District
3612510,NY-280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,Nassau County,345 LAKEVILLE RD,GREAT NECK,NY,11020,1606,(516)441-4001,6831,673.02,10,21,Suburb: Large,10.1,Regular School District
3601085,NY-310100861055,GREAT OAKS CHARTER SCHOOL,New York County,38 DELANCEY ST-3RD FL,NEW YORK,NY,10002,,(212)233-5152,264,4,1,11,City: Large,66,Other Education Agency
3612630,NY-260501060000,GREECE CENTRAL SCHOOL DISTRICT,Monroe County,750 MAIDEN LN,ROCHESTER,NY,14615,1296,(585)966-2321,10469,843.15,17,21,Suburb: Large,12.4,Regular School District
3612660,NY-010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,Albany County,171 HUDSON AVE,GREEN ISLAND,NY,12183,1293,(518)273-1422,245,34.79,1,21,Suburb: Large,7,Regular School District
3600945,NY-010100860907,GREEN TECH HIGH CHARTER SCHOOL,Albany County,99 SLINGERLAND ST,ALBANY,NY,12202,2635,(518)694-3400,396,36.67,1,13,City: Small,10.8,Other Education Agency
3612720,NY-660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,Westchester County,475 W HARTSDALE AVE-ADMIN BLDG,HARTSDALE,NY,10530,1398,(914)761-6000,1677,87.47,5,21,Suburb: Large,19.2,Regular School District
3610140,NY-660411020000,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,Westchester County,PO BOX 501,DOBBS FERRY,NY,10522,501,(914)693-8500,55,26,3,21,Suburb: Large,2.1,Regular School District
3627980,NY-660412020000,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT,Westchester County,71 S BROADWAY,DOBBS FERRY,NY,10522,2834,(914)693-4309,8,74.67,4,21,Suburb: Large,0.1,Regular School District
3612750,NY-080601040000,GREENE CENTRAL SCHOOL DISTRICT,Chenango County,40 S CANAL ST,GREENE,NY,13778,1281,(607)656-4161,949,86,4,42,Rural: Distant,11,Regular School District
3612840,NY-581010020000,GREENPORT UNION FREE SCHOOL DISTRICT,Suffolk County,720 FRONT ST,GREENPORT,NY,11944,1599,(631)477-1950,667,61.69,2,31,Town: Fringe,10.8,Regular School District
3612870,NY-190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,Greene County,PO BOX 129,GREENVILLE,NY,12083,129,(518)966-5070,1102,100.6,3,42,Rural: Distant,11,Regular School District
